,room1_value_on,room1_value_off,room3_value_on,room3_value_off,room5_value_on,room5_value_off,room1_on/off,room3_on/off,room5_on/off
1147,0.32458066940307617,0.0,0.33275118470191956,0.0,-0.05294273793697357,0.0,1.0,1.0,1.0
1148,0.16078539192676544,0.0,0.17807656526565552,0.0,0.21879015862941742,0.0,1.0,1.0,1.0
1149,0.11622209846973419,0.0,0.11640572547912598,0.0,0.23096899688243866,0.0,1.0,1.0,1.0
1150,0.12188763916492462,0.0,0.11465229094028473,0.0,0.23388057947158813,0.0,1.0,1.0,1.0
1151,0.13536199927330017,0.0,0.20369163155555725,0.0,0.235480397939682,0.0,1.0,1.0,1.0
1152,0.1396707445383072,0.0,0.20204925537109375,0.0,0.23384325206279755,0.0,1.0,1.0,1.0
1153,0.14077767729759216,0.0,0.20052409172058105,0.0,0.2315811812877655,0.0,1.0,1.0,1.0
1154,0.14170384407043457,0.0,0.20022377371788025,0.0,0.23053956031799316,0.0,1.0,1.0,1.0
1155,0.1423075944185257,0.0,0.19964946806430817,0.0,0.229543536901474,0.0,1.0,1.0,1.0
1156,0.14232544600963593,0.0,0.19836518168449402,0.0,0.22541695833206177,0.0,1.0,1.0,1.0
1157,0.14112970232963562,0.0,0.19538775086402893,0.0,0.21907776594161987,0.0,1.0,1.0,1.0
1158,0.13944843411445618,0.0,0.19208157062530518,0.0,0.21214786171913147,0.0,1.0,1.0,1.0
1159,0.30829375982284546,0.0,0.27922773361206055,0.0,0.006898987106978893,0.0,0.0,0.0,1.0
1160,0.26258787512779236,0.0,0.23401474952697754,0.0,-0.06442515552043915,0.0,0.0,0.0,1.0
1161,0.25662705302238464,0.0,0.22920668125152588,0.0,-0.05450909212231636,0.0,0.0,0.0,1.0
1162,0.2586875855922699,0.0,0.23262150585651398,0.0,-0.053688157349824905,0.0,0.0,0.0,1.0
1163,0.26210078597068787,0.0,0.2361825406551361,0.0,-0.051260873675346375,0.0,0.0,0.0,1.0
1164,0.2671661972999573,0.0,0.23876778781414032,0.0,-0.04833262413740158,0.0,0.0,0.0,1.0
1165,0.2711009383201599,0.0,0.24237775802612305,0.0,-0.04612275958061218,0.0,0.0,0.0,1.0
1166,0.27337390184402466,0.0,0.24820026755332947,0.0,-0.04507220536470413,0.0,0.0,0.0,1.0
1167,0.27155351638793945,0.0,0.2482324093580246,0.0,-0.04531846195459366,0.0,0.0,0.0,1.0
1168,0.26613694429397583,0.0,0.24232393503189087,0.0,-0.04799725115299225,0.0,0.0,0.0,1.0
1169,0.25827935338020325,0.0,0.2322457730770111,0.0,-0.05504767969250679,0.0,0.0,0.0,1.0
1170,0.24968326091766357,0.0,0.21989235281944275,0.0,-0.06430290639400482,0.0,0.0,0.0,1.0
1171,0.30052781105041504,0.0,0.26533079147338867,0.0,-0.07002288848161697,0.0,0.0,0.0,1.0
1172,0.15612958371639252,0.0,0.15682435035705566,0.0,0.13430877029895782,0.0,1.0,1.0,1.0
1173,0.1146361231803894,0.0,0.10060302913188934,0.0,0.15471290051937103,0.0,1.0,1.0,1.0
1174,0.11662935465574265,0.0,0.10206567496061325,0.0,0.15387380123138428,0.0,1.0,1.0,1.0
1175,0.1263342648744583,0.0,0.1932452917098999,0.0,0.1427059918642044,0.0,1.0,1.0,1.0
1176,0.1275407075881958,0.0,0.19312812387943268,0.0,0.12970823049545288,0.0,1.0,1.0,1.0
1177,0.1266043335199356,0.0,0.19212734699249268,0.0,0.11229674518108368,0.0,1.0,1.0,1.0
1178,0.1271248161792755,0.0,0.1899665892124176,0.0,0.09736368060112,0.0,1.0,1.0,1.0
1179,0.1271423101425171,0.0,0.18919023871421814,0.0,0.08231429755687714,0.0,1.0,1.0,0.0
1180,0.12881189584732056,0.0,0.18693892657756805,0.0,0.07054920494556427,0.0,1.0,1.0,0.0
1181,0.129812091588974,0.0,0.1862383633852005,0.0,0.06273603439331055,0.0,1.0,1.0,1.0
1182,0.13145335018634796,0.0,0.18589992821216583,0.0,0.06363364309072495,0.0,1.0,1.0,1.0
1183,0.26362287998199463,0.0,0.2380780279636383,0.0,-0.008381077088415623,0.0,0.0,0.0,1.0
1184,0.2285645604133606,0.0,0.21757319569587708,0.0,-0.08848972618579865,0.0,0.0,0.0,1.0
1185,0.2341894507408142,0.0,0.23400355875492096,0.0,-0.07595116645097733,0.0,0.0,0.0,1.0
1186,0.24655890464782715,0.0,0.25262561440467834,0.0,-0.07316973805427551,0.0,0.0,0.0,1.0
1187,0.2623591423034668,0.0,0.2645050585269928,0.0,-0.07235974073410034,0.0,0.0,0.0,1.0
1188,0.27173104882240295,0.0,0.2617160975933075,0.0,-0.06830780953168869,0.0,0.0,0.0,1.0
1189,0.2929172217845917,0.0,0.2742023468017578,0.0,-0.0630095899105072,0.0,0.0,0.0,1.0
1190,0.310790479183197,0.0,0.3038345277309418,0.0,-0.05930503457784653,0.0,0.0,0.0,1.0
1191,0.3271866738796234,0.0,0.3260585069656372,0.0,-0.049440525472164154,0.0,0.0,1.0,1.0
1192,0.3317829370498657,0.0,0.32599470019340515,0.0,-0.03748442232608795,0.0,1.0,1.0,1.0
1193,0.33153989911079407,0.0,0.3258662521839142,0.0,-0.03385447710752487,0.0,1.0,1.0,1.0
1194,0.32166269421577454,0.0,0.32465028762817383,0.0,-0.03775045648217201,0.0,0.0,1.0,1.0
1195,0.3304019868373871,0.0,0.32396796345710754,0.0,-0.04805919528007507,0.0,1.0,1.0,1.0
1196,0.17413805425167084,0.0,0.1605040431022644,0.0,0.22382894158363342,0.0,1.0,1.0,1.0
1197,0.13227878510951996,0.0,0.10283350199460983,0.0,0.2273908406496048,0.0,1.0,1.0,1.0
1198,0.13194432854652405,0.0,0.10306202620267868,0.0,0.21967679262161255,0.0,1.0,1.0,1.0
1199,0.13972516357898712,0.0,0.1931087225675583,0.0,0.21139845252037048,0.0,1.0,1.0,1.0
1200,0.13938257098197937,0.0,0.19436320662498474,0.0,0.1967453956604004,0.0,1.0,1.0,1.0
1201,0.1379101574420929,0.0,0.19449551403522491,0.0,0.18236954510211945,0.0,1.0,1.0,1.0
1202,0.1368473768234253,0.0,0.1943783462047577,0.0,0.16426202654838562,0.0,1.0,1.0,1.0
1203,0.13521388173103333,0.0,0.19205698370933533,0.0,0.1449931114912033,0.0,1.0,1.0,1.0
1204,0.13351623713970184,0.0,0.18915194272994995,0.0,0.1248859092593193,0.0,1.0,1.0,0.0
1205,0.13555097579956055,0.0,0.1857071816921234,0.0,0.11142508685588837,0.0,1.0,1.0,1.0
1206,0.13681204617023468,0.0,0.18289953470230103,0.0,0.11119160056114197,0.0,1.0,1.0,1.0
1207,0.2854371666908264,0.0,0.2664754092693329,0.0,0.0022553796879947186,0.0,0.0,0.0,1.0
1208,0.2635173201560974,0.0,0.30577975511550903,0.0,-0.08606607466936111,0.0,0.0,0.0,1.0
1209,0.267941951751709,0.0,0.2925451099872589,0.0,-0.07653944194316864,0.0,0.0,0.0,1.0
1210,0.2862451374530792,0.0,0.31093835830688477,0.0,-0.07120463252067566,0.0,0.0,0.0,1.0
1211,0.3255957067012787,0.0,0.3267340064048767,0.0,-0.07321378588676453,0.0,1.0,1.0,1.0
1212,0.3250385522842407,0.0,0.32937443256378174,0.0,-0.07158654928207397,0.0,1.0,1.0,1.0
1213,0.3265843391418457,0.0,0.3327626585960388,0.0,-0.06862566620111465,0.0,1.0,1.0,1.0
1214,0.32950249314308167,0.0,0.33587053418159485,0.0,-0.06430692970752716,0.0,1.0,1.0,1.0
1215,0.33240658044815063,0.0,0.3386438488960266,0.0,-0.0542193278670311,0.0,1.0,1.0,1.0
1216,0.33375272154808044,0.0,0.3399158716201782,0.0,-0.0450170524418354,0.0,1.0,1.0,1.0
1217,0.3336239755153656,0.0,0.3397406041622162,0.0,-0.051914870738983154,0.0,1.0,1.0,1.0
1218,0.33255407214164734,0.0,0.33831652998924255,0.0,-0.05631512403488159,0.0,1.0,1.0,1.0
1219,0.3307289779186249,0.0,0.33615973591804504,0.0,-0.059059347957372665,0.0,1.0,1.0,1.0
1220,0.17290176451206207,0.0,0.18616747856140137,0.0,0.3045176863670349,0.0,1.0,1.0,1.0
1221,0.12534180283546448,0.0,0.11777906119823456,0.0,0.3191887140274048,0.0,1.0,1.0,1.0
1222,0.12638191878795624,0.0,0.11336410045623779,0.0,0.3121371269226074,0.0,1.0,1.0,1.0
1223,0.1337689459323883,0.0,0.1970432549715042,0.0,0.3013097047805786,0.0,1.0,1.0,1.0
1224,0.1320647895336151,0.0,0.18959346413612366,0.0,0.29224279522895813,0.0,1.0,1.0,1.0
1225,0.1303086280822754,0.0,0.18462041020393372,0.0,0.2828871011734009,0.0,1.0,1.0,1.0
1226,0.12827643752098083,0.0,0.1788981705904007,0.0,0.27601996064186096,0.0,1.0,1.0,1.0
1227,0.12676818668842316,0.0,0.17372779548168182,0.0,0.2706759572029114,0.0,1.0,1.0,1.0
1228,0.12558582425117493,0.0,0.16888026893138885,0.0,0.2668344974517822,0.0,1.0,1.0,1.0
1229,0.12712250649929047,0.0,0.1668362319469452,0.0,0.2645861506462097,0.0,1.0,1.0,1.0
1230,0.1284750998020172,0.0,0.1650250405073166,0.0,0.2660762667655945,0.0,1.0,1.0,1.0
1231,0.30528873205184937,0.0,0.28809821605682373,0.0,0.005225206259638071,0.0,1.0,1.0,1.0
1232,0.32119321823120117,0.0,0.3148503303527832,0.0,-0.0819304957985878,0.0,1.0,1.0,1.0
1233,0.3226689398288727,0.0,0.31512799859046936,0.0,-0.06975105404853821,0.0,1.0,1.0,1.0
1234,0.3237159252166748,0.0,0.31790658831596375,0.0,-0.06799200922250748,0.0,1.0,1.0,1.0
1235,0.3252829313278198,0.0,0.3216206133365631,0.0,-0.07022841274738312,0.0,1.0,1.0,1.0
1236,0.3268534541130066,0.0,0.32555046677589417,0.0,-0.06713110208511353,0.0,1.0,1.0,1.0
1237,0.3294948935508728,0.0,0.3297273814678192,0.0,-0.06625945121049881,0.0,1.0,1.0,1.0
1238,0.3313332200050354,0.0,0.33265793323516846,0.0,-0.060196246951818466,0.0,1.0,1.0,1.0
1239,0.33244526386260986,0.0,0.33449918031692505,0.0,-0.04838777333498001,0.0,1.0,1.0,1.0
1240,0.33206450939178467,0.0,0.3351057767868042,0.0,-0.036063872277736664,0.0,1.0,1.0,1.0
1241,0.32909175753593445,0.0,0.33307507634162903,0.0,-0.03521265834569931,0.0,1.0,1.0,1.0
1242,0.326285183429718,0.0,0.3307243585586548,0.0,-0.04192305728793144,0.0,1.0,1.0,1.0
1243,0.3234458863735199,0.0,0.32668840885162354,0.0,-0.05033479630947113,0.0,1.0,1.0,1.0
1244,0.1556548774242401,0.0,0.16077148914337158,0.0,0.3013773262500763,0.0,1.0,1.0,1.0
1245,0.11020277440547943,0.0,0.09071692079305649,0.0,0.3250008821487427,0.0,1.0,1.0,1.0
1246,0.11537095159292221,0.0,0.09034326672554016,0.0,0.32653379440307617,0.0,1.0,1.0,1.0
1247,0.12592175602912903,0.0,0.17860399186611176,0.0,0.3233097791671753,0.0,1.0,1.0,1.0
1248,0.1271315962076187,0.0,0.17752330005168915,0.0,0.3161431849002838,0.0,1.0,1.0,1.0
1249,0.12861108779907227,0.0,0.17809830605983734,0.0,0.30802905559539795,0.0,1.0,1.0,1.0
1250,0.1286696493625641,0.0,0.17690908908843994,0.0,0.3008742332458496,0.0,1.0,1.0,1.0
1251,0.1293162852525711,0.0,0.17693260312080383,0.0,0.2950330376625061,0.0,1.0,1.0,1.0
1252,0.12921902537345886,0.0,0.17543593049049377,0.0,0.2921639680862427,0.0,1.0,1.0,1.0
1253,0.12943944334983826,0.0,0.17419596016407013,0.0,0.2896549105644226,0.0,1.0,1.0,1.0
1254,0.1294804811477661,0.0,0.1726650893688202,0.0,0.28726181387901306,0.0,1.0,1.0,1.0
1255,0.3068352937698364,0.0,0.2908567786216736,0.0,-0.0031483760103583336,0.0,1.0,1.0,1.0
1256,0.3051080107688904,0.0,0.3003729581832886,0.0,-0.09295759350061417,0.0,0.0,0.0,1.0
1257,0.30031275749206543,0.0,0.3016461730003357,0.0,-0.08152595907449722,0.0,0.0,0.0,1.0
1258,0.2965048551559448,0.0,0.29934847354888916,0.0,-0.07799679040908813,0.0,0.0,0.0,1.0
1259,0.2923024892807007,0.0,0.29285863041877747,0.0,-0.07765047997236252,0.0,0.0,0.0,1.0
1260,0.2891872227191925,0.0,0.2835761308670044,0.0,-0.07531928271055222,0.0,0.0,0.0,1.0
1261,0.2869168519973755,0.0,0.27760958671569824,0.0,-0.07418183982372284,0.0,0.0,0.0,1.0
1262,0.28397807478904724,0.0,0.2753896713256836,0.0,-0.07199016213417053,0.0,0.0,0.0,1.0
1263,0.28032174706459045,0.0,0.2721976339817047,0.0,-0.07052579522132874,0.0,0.0,0.0,1.0
1264,0.2724338471889496,0.0,0.2623087763786316,0.0,-0.069459930062294,0.0,0.0,0.0,1.0
1265,0.26423025131225586,0.0,0.2512863278388977,0.0,-0.07439297437667847,0.0,0.0,0.0,1.0
1266,0.2535303831100464,0.0,0.23543988168239594,0.0,-0.07727459818124771,0.0,0.0,0.0,1.0
1267,0.30326464772224426,0.0,0.2786467969417572,0.0,-0.08517282456159592,0.0,0.0,0.0,1.0
1268,0.16442391276359558,0.0,0.11861096322536469,0.0,0.1426619291305542,0.0,1.0,1.0,0.0
1269,0.15081772208213806,0.0,0.05489251762628555,0.0,0.1639193743467331,0.0,1.0,1.0,1.0
1270,0.1476789265871048,0.0,0.05700894445180893,0.0,0.15773344039916992,0.0,1.0,1.0,1.0
1271,0.1585552990436554,0.0,0.14883892238140106,0.0,0.1477966606616974,0.0,1.0,1.0,1.0
1272,0.15654918551445007,0.0,0.14968636631965637,0.0,0.13731810450553894,0.0,1.0,1.0,1.0
1273,0.15693187713623047,0.0,0.15230059623718262,0.0,0.11934973299503326,0.0,1.0,1.0,1.0
1274,0.15969792008399963,0.0,0.15456362068653107,0.0,0.09997690469026566,0.0,1.0,1.0,1.0
1275,0.16234976053237915,0.0,0.1566353142261505,0.0,0.07625844329595566,0.0,1.0,1.0,1.0
1276,0.16625776886940002,0.0,0.15865622460842133,0.0,0.05504589155316353,0.0,1.0,1.0,1.0
1277,0.16872180998325348,0.0,0.16100968420505524,0.0,0.03745974972844124,0.0,1.0,1.0,1.0
1278,0.17060671746730804,0.0,0.16317807137966156,0.0,0.03213842958211899,0.0,1.0,1.0,0.0
1279,0.2583535313606262,0.0,0.22247318923473358,0.0,-0.04854365810751915,0.0,0.0,0.0,1.0
1280,0.22380580008029938,0.0,0.232968270778656,0.0,-0.13373154401779175,0.0,0.0,0.0,1.0
1281,0.23127155005931854,0.0,0.2681700587272644,0.0,-0.12635943293571472,0.0,0.0,0.0,1.0
1282,0.24866855144500732,0.0,0.26708585023880005,0.0,-0.12271229177713394,0.0,0.0,0.0,1.0
1283,0.26862841844558716,0.0,0.29432857036590576,0.0,-0.1161976307630539,0.0,0.0,0.0,1.0
1284,0.2913520336151123,0.0,0.28977712988853455,0.0,-0.11314348876476288,0.0,0.0,0.0,1.0
1285,0.31339871883392334,0.0,0.30174779891967773,0.0,-0.11050251126289368,0.0,0.0,0.0,1.0
1286,0.3330162763595581,0.0,0.3329888880252838,0.0,-0.10502419620752335,0.0,1.0,1.0,1.0
1287,0.33496856689453125,0.0,0.3356088399887085,0.0,-0.09972380101680756,0.0,1.0,1.0,1.0
1288,0.3368344008922577,0.0,0.3374703526496887,0.0,-0.09260798990726471,0.0,1.0,1.0,1.0
1289,0.33822914958000183,0.0,0.33870843052864075,0.0,-0.09082821756601334,0.0,1.0,1.0,1.0
1290,0.33864736557006836,0.0,0.3379223048686981,0.0,-0.09272098541259766,0.0,1.0,1.0,1.0
1291,0.3387294411659241,0.0,0.33671116828918457,0.0,-0.10022526979446411,0.0,1.0,1.0,1.0
1292,0.19758343696594238,0.0,0.1904342770576477,0.0,0.2311563491821289,0.0,1.0,1.0,1.0
1293,0.1433229148387909,0.0,0.12615059316158295,0.0,0.23616406321525574,0.0,1.0,1.0,1.0
1294,0.14386437833309174,0.0,0.12113338708877563,0.0,0.22654438018798828,0.0,1.0,1.0,1.0
1295,0.15190911293029785,0.0,0.20224469900131226,0.0,0.21274691820144653,0.0,1.0,1.0,1.0
1296,0.15049470961093903,0.0,0.1935870349407196,0.0,0.18467794358730316,0.0,1.0,1.0,1.0
1297,0.14819033443927765,0.0,0.18339106440544128,0.0,0.15025463700294495,0.0,1.0,1.0,1.0
1298,0.1590462028980255,0.0,0.17652632296085358,0.0,0.11427053809165955,0.0,1.0,1.0,1.0
1299,0.17632371187210083,0.0,0.1717900037765503,0.0,0.08043187856674194,0.0,1.0,1.0,1.0
1300,0.19217044115066528,0.0,0.1667512059211731,0.0,0.04947413504123688,0.0,1.0,1.0,1.0
1301,0.20014524459838867,0.0,0.16393524408340454,0.0,0.025469020009040833,0.0,1.0,1.0,0.0
1302,0.20202061533927917,0.0,0.16166777908802032,0.0,0.021004214882850647,0.0,1.0,1.0,1.0
1303,0.2819594740867615,0.0,0.2862938642501831,0.0,-0.04008716344833374,0.0,0.0,1.0,1.0
1304,0.2488841414451599,0.0,0.31225669384002686,0.0,-0.12531119585037231,0.0,0.0,0.0,1.0
1305,0.2579989433288574,0.0,0.3149092495441437,0.0,-0.11670255661010742,0.0,0.0,1.0,1.0
1306,0.2734653949737549,0.0,0.31920021772384644,0.0,-0.11772210896015167,0.0,0.0,1.0,1.0
1307,0.289757639169693,0.0,0.3245011270046234,0.0,-0.11964555084705353,0.0,0.0,1.0,1.0
1308,0.3224596679210663,0.0,0.33223527669906616,0.0,-0.11717051267623901,0.0,0.0,1.0,1.0
1309,0.3381879925727844,0.0,0.3391270041465759,0.0,-0.11027464270591736,0.0,0.0,1.0,1.0
1310,0.3391983211040497,0.0,0.3498636484146118,0.0,-0.09087011218070984,0.0,1.0,1.0,1.0
1311,0.33942410349845886,0.0,0.3476768136024475,0.0,-0.0989522635936737,0.0,1.0,1.0,1.0
1312,0.33930546045303345,0.0,0.3458735942840576,0.0,-0.09869389235973358,0.0,1.0,1.0,1.0
1313,0.3381330966949463,0.0,0.34584784507751465,0.0,-0.09703465551137924,0.0,1.0,1.0,1.0
1314,0.33607304096221924,0.0,0.3441551625728607,0.0,-0.09455731511116028,0.0,1.0,1.0,1.0
1315,0.33375662565231323,0.0,0.34201788902282715,0.0,-0.09514537453651428,0.0,1.0,1.0,1.0
1316,0.1767267882823944,0.0,0.1983785480260849,0.0,0.25130000710487366,0.0,1.0,1.0,1.0
1317,0.12388680875301361,0.0,0.12518703937530518,0.0,0.2590900957584381,0.0,1.0,1.0,1.0
1318,0.12588319182395935,0.0,0.12128012627363205,0.0,0.2489393651485443,0.0,1.0,1.0,1.0
1319,0.13215330243110657,0.0,0.20415209233760834,0.0,0.2386050522327423,0.0,1.0,1.0,1.0
1320,0.12906141579151154,0.0,0.19597303867340088,0.0,0.22770090401172638,0.0,1.0,1.0,1.0
1321,0.1272754669189453,0.0,0.1913727968931198,0.0,0.2162337452173233,0.0,1.0,1.0,1.0
1322,0.12523721158504486,0.0,0.18587052822113037,0.0,0.20058993995189667,0.0,1.0,1.0,1.0
1323,0.12441055476665497,0.0,0.18262431025505066,0.0,0.17425638437271118,0.0,1.0,1.0,1.0
1324,0.12327327579259872,0.0,0.17819951474666595,0.0,0.1468922644853592,0.0,1.0,1.0,1.0
1325,0.12343963980674744,0.0,0.17628931999206543,0.0,0.12959471344947815,0.0,1.0,1.0,1.0
1326,0.12347837537527084,0.0,0.1755620837211609,0.0,0.12999361753463745,0.0,1.0,1.0,1.0
1327,0.298170268535614,0.0,0.28924939036369324,0.0,-0.04393323138356209,0.0,0.0,0.0,1.0
1328,0.2702641487121582,0.0,0.27377748489379883,0.0,-0.12640896439552307,0.0,0.0,0.0,1.0
1329,0.30409255623817444,0.0,0.3290530741214752,0.0,-0.11898641288280487,0.0,0.0,1.0,1.0
1330,0.33025556802749634,0.0,0.33397963643074036,0.0,-0.11463379859924316,0.0,1.0,1.0,1.0
1331,0.33123114705085754,0.0,0.3438098132610321,0.0,-0.09776434302330017,0.0,1.0,1.0,1.0
1332,0.33451032638549805,0.0,0.35386335849761963,0.0,-0.08088698983192444,0.0,1.0,1.0,1.0
1333,0.3367634117603302,0.0,0.36052119731903076,0.0,-0.06566616892814636,0.0,1.0,1.0,1.0
1334,0.33779609203338623,0.0,0.36263424158096313,0.0,-0.06099432706832886,0.0,1.0,1.0,1.0
1335,0.33755701780319214,0.0,0.3588349223136902,0.0,-0.07070209830999374,0.0,1.0,1.0,1.0
1336,0.33652329444885254,0.0,0.3518276810646057,0.0,-0.08108452707529068,0.0,1.0,1.0,1.0
1337,0.33384737372398376,0.0,0.3408852815628052,0.0,-0.09392091631889343,0.0,1.0,1.0,1.0
1338,0.3327939212322235,0.0,0.3366214632987976,0.0,-0.08807675540447235,0.0,1.0,1.0,1.0
1339,0.33033064007759094,0.0,0.3318302631378174,0.0,-0.08842263370752335,0.0,1.0,1.0,1.0
1340,0.1697593778371811,0.0,0.17259041965007782,0.0,0.2796127200126648,0.0,1.0,1.0,1.0
1341,0.11925474554300308,0.0,0.09995368123054504,0.0,0.29540717601776123,0.0,1.0,1.0,1.0
1342,0.1224835216999054,0.0,0.1024642288684845,0.0,0.2944263219833374,0.0,1.0,1.0,1.0
1343,0.13259091973304749,0.0,0.19539594650268555,0.0,0.29379796981811523,0.0,1.0,1.0,1.0
1344,0.13246312737464905,0.0,0.19703933596611023,0.0,0.29460588097572327,0.0,1.0,1.0,1.0
1345,0.13362723588943481,0.0,0.2011966109275818,0.0,0.2941286265850067,0.0,1.0,1.0,1.0
1346,0.13435517251491547,0.0,0.20465952157974243,0.0,0.2904222905635834,0.0,1.0,1.0,1.0
1347,0.1340482234954834,0.0,0.20572862029075623,0.0,0.2830471396446228,0.0,1.0,1.0,1.0
1348,0.13228163123130798,0.0,0.20282304286956787,0.0,0.2732684016227722,0.0,1.0,1.0,1.0
1349,0.12991830706596375,0.0,0.19780847430229187,0.0,0.26116296648979187,0.0,1.0,1.0,1.0
1350,0.1268635094165802,0.0,0.19061094522476196,0.0,0.24987396597862244,0.0,1.0,1.0,1.0
1351,0.30491530895233154,0.0,0.2962913513183594,0.0,-0.040511321276426315,0.0,1.0,1.0,1.0
1352,0.2929129898548126,0.0,0.2986619174480438,0.0,-0.11657284200191498,0.0,0.0,0.0,1.0
1353,0.29713237285614014,0.0,0.31251174211502075,0.0,-0.10328187793493271,0.0,0.0,0.0,1.0
1354,0.30969899892807007,0.0,0.3180936574935913,0.0,-0.09435651451349258,0.0,0.0,1.0,1.0
1355,0.32363516092300415,0.0,0.3196384608745575,0.0,-0.08507142961025238,0.0,0.0,1.0,1.0
1356,0.3249024748802185,0.0,0.32099416851997375,0.0,-0.0774097815155983,0.0,1.0,1.0,1.0
1357,0.3259042203426361,0.0,0.32204553484916687,0.0,-0.0728127658367157,0.0,1.0,1.0,1.0
1358,0.326423704624176,0.0,0.3215866684913635,0.0,-0.07486431300640106,0.0,1.0,1.0,1.0
1359,0.32669389247894287,0.0,0.3204187750816345,0.0,-0.0861426368355751,0.0,1.0,1.0,1.0
1360,0.31851938366889954,0.0,0.31773385405540466,0.0,-0.09561571478843689,0.0,0.0,1.0,1.0
1361,0.30744361877441406,0.0,0.3171107769012451,0.0,-0.104601189494133,0.0,0.0,0.0,1.0
1362,0.2970282733440399,0.0,0.30598026514053345,0.0,-0.10791277885437012,0.0,0.0,0.0,1.0
1363,0.3272513747215271,0.0,0.30989784002304077,0.0,-0.10761981457471848,0.0,1.0,1.0,1.0
1364,0.16569943726062775,0.0,0.12352176010608673,0.0,0.19043925404548645,0.0,1.0,1.0,1.0
1365,0.12164396047592163,0.0,0.053080298006534576,0.0,0.21341446042060852,0.0,1.0,1.0,1.0
1366,0.13078641891479492,0.0,0.05607675760984421,0.0,0.21232810616493225,0.0,1.0,1.0,1.0
1367,0.1438242346048355,0.0,0.14869444072246552,0.0,0.20589768886566162,0.0,1.0,1.0,1.0
1368,0.1473013013601303,0.0,0.15136370062828064,0.0,0.18995359539985657,0.0,1.0,1.0,1.0
1369,0.14957986772060394,0.0,0.1528756022453308,0.0,0.1728404462337494,0.0,1.0,1.0,1.0
1370,0.15215274691581726,0.0,0.15383297204971313,0.0,0.158799946308136,0.0,1.0,1.0,1.0
1371,0.15009018778800964,0.0,0.15515053272247314,0.0,0.14491800963878632,0.0,1.0,1.0,1.0
1372,0.15214630961418152,0.0,0.15543515980243683,0.0,0.13083906471729279,0.0,1.0,1.0,0.0
1373,0.1503942906856537,0.0,0.15589098632335663,0.0,0.12022683024406433,0.0,1.0,1.0,1.0
1374,0.14808562397956848,0.0,0.1562512069940567,0.0,0.11460568010807037,0.0,1.0,1.0,1.0
1375,0.2863732576370239,0.0,0.2634323239326477,0.0,-0.022463347762823105,0.0,0.0,0.0,1.0
1376,0.2477530837059021,0.0,0.23279835283756256,0.0,-0.11440427601337433,0.0,0.0,0.0,1.0
1377,0.2514752745628357,0.0,0.243117094039917,0.0,-0.10115271806716919,0.0,0.0,0.0,1.0
1378,0.264148086309433,0.0,0.26043766736984253,0.0,-0.10022786259651184,0.0,0.0,0.0,1.0
1379,0.2781616151332855,0.0,0.27274420857429504,0.0,-0.09979106485843658,0.0,0.0,0.0,1.0
1380,0.2936619520187378,0.0,0.27473732829093933,0.0,-0.0980098620057106,0.0,0.0,0.0,1.0
1381,0.3084666132926941,0.0,0.28486374020576477,0.0,-0.09792215377092361,0.0,0.0,0.0,1.0
1382,0.3224579095840454,0.0,0.31105831265449524,0.0,-0.09300404042005539,0.0,0.0,0.0,1.0
1383,0.33183151483535767,0.0,0.3245370090007782,0.0,-0.08928778022527695,0.0,0.0,1.0,1.0
1384,0.3324456214904785,0.0,0.32525235414505005,0.0,-0.0869782492518425,0.0,0.0,1.0,1.0
1385,0.327305406332016,0.0,0.32503676414489746,0.0,-0.0906400978565216,0.0,0.0,1.0,1.0
1386,0.31992822885513306,0.0,0.32397642731666565,0.0,-0.09485375136137009,0.0,0.0,1.0,1.0
1387,0.33290714025497437,0.0,0.3231745958328247,0.0,-0.09903129935264587,0.0,1.0,1.0,1.0
1388,0.17901897430419922,0.0,0.156772643327713,0.0,0.2134873867034912,0.0,1.0,1.0,1.0
1389,0.1239960640668869,0.0,0.09176978468894958,0.0,0.22186553478240967,0.0,1.0,1.0,1.0
1390,0.12610936164855957,0.0,0.09039060771465302,0.0,0.21701306104660034,0.0,1.0,1.0,1.0
1391,0.13373646140098572,0.0,0.17806249856948853,0.0,0.20998620986938477,0.0,1.0,1.0,1.0
1392,0.13242849707603455,0.0,0.17396071553230286,0.0,0.19233177602291107,0.0,1.0,1.0,1.0
1393,0.13294818997383118,0.0,0.1717759221792221,0.0,0.17644238471984863,0.0,1.0,1.0,1.0
1394,0.1378505676984787,0.0,0.17077872157096863,0.0,0.16043931245803833,0.0,1.0,1.0,1.0
1395,0.1429809182882309,0.0,0.16980554163455963,0.0,0.14396482706069946,0.0,1.0,1.0,1.0
1396,0.14809437096118927,0.0,0.16855639219284058,0.0,0.13068807125091553,0.0,1.0,1.0,1.0
1397,0.1455489844083786,0.0,0.1685599684715271,0.0,0.11760614812374115,0.0,1.0,1.0,1.0
1398,0.14776740968227386,0.0,0.1681784987449646,0.0,0.116175577044487,0.0,1.0,1.0,1.0
1399,0.28962424397468567,0.0,0.2663324177265167,0.0,-0.03482513129711151,0.0,0.0,0.0,1.0
1400,0.2526227831840515,0.0,0.23737098276615143,0.0,-0.1257990300655365,0.0,0.0,0.0,1.0
1401,0.2575715184211731,0.0,0.2499895691871643,0.0,-0.11165159940719604,0.0,0.0,0.0,1.0
