1,2,3,4,5,6,7,8,9,10,11
3,17,1811,0,7,392,235.2,235.2,235.2,235.2,74
3,17,1812,0,8.9,735.13,290.3131621,476.2884903,229.513,229.513,64
3,17,1813,0,11,430,258,258,258,258,56
3,17,1814,0,13.1,695.35,210.535,453.128536,413.0403967,210.535,51
3,17,1815,0,14.5,583.14,172.314,383.8079171,494.0060439,172.314,49
3,17,1816,0,14.3,509.39,148.939,341.4442939,634.7741481,148.939,51
3,17,1817,0,13.7,202.14,64.214,139.9605956,400.4400744,64.214,55
3,17,1818,0,12.9,28,16.8,16.8,16.8,16.8,61
3,17,1819,0,11.9,0,0,0,0,0,67
3,17,1820,0,11.1,0,0,0,0,0,73
3,17,1821,0,10.4,0,0,0,0,0,78
3,17,1822,0,9.9,0,0,0,0,0,81
3,18,1823,0,9.5,0,0,0,0,0,84
3,18,1824,0,9.1,0,0,0,0,0,86
3,18,1825,0,8.9,0,0,0,0,0,88
3,18,1826,0,8.6,0,0,0,0,0,89
3,18,1827,0,8.3,0,0,0,0,0,90
3,18,1828,0,8.1,0,0,0,0,0,92
3,18,1829,0,7.9,0,0,0,0,0,92
3,18,1830,0,7.8,0,0,0,0,0,93
3,18,1831,0,8,12,7.2,7.2,7.2,7.2,93
3,18,1832,0,8.3,42,25.2,25.2,25.2,25.2,93
3,18,1833,0,8.6,74,44.4,44.4,44.4,44.4,92
3,18,1834,0,8.7,105,63,63,63,63,91
3,18,1835,0,8.9,129,77.4,77.4,77.4,77.4,90
3,18,1836,0,9.1,142,85.2,85.2,85.2,85.2,88
3,18,1837,0,9.5,142,85.2,85.2,85.2,85.2,87
3,18,1838,0,10.1,128,76.8,76.8,76.8,76.8,87
3,18,1839,0,10.8,104,62.4,62.4,62.4,62.4,87
3,18,1840,0,11.2,73,43.8,43.8,43.8,43.8,88
3,18,1841,0,11,40,24,24,24,24,90
3,18,1842,0,10.4,11,6.6,6.6,6.6,6.6,91
3,18,1843,0,9.7,0,0,0,0,0,93
3,18,1844,0,9.1,0,0,0,0,0,94
3,18,1845,0,8.7,0,0,0,0,0,95
3,18,1846,0,8.6,0,0,0,0,0,96
3,19,1847,0,8.5,0,0,0,0,0,96
3,19,1848,0,8.6,0,0,0,0,0,97
3,19,1849,0,8.6,0,0,0,0,0,97
3,19,1850,0,8.6,0,0,0,0,0,98
3,19,1851,0,8.5,0,0,0,0,0,99
3,19,1852,0,8.3,0,0,0,0,0,100
3,19,1853,0,8.1,0,0,0,0,0,101
3,19,1854,0,8,0,0,0,0,0,101
3,19,1855,0,8.2,61.89,237.5561765,43.15113227,25.189,25.189,100
3,19,1856,0,8.5,112,67.2,67.2,67.2,67.2,98
3,19,1857,0,8.9,417.98,440.7136329,266.5662899,154.298,154.298,94
3,19,1858,0,9.4,280,168,168,168,168,89
3,19,1859,0,10.3,756.88,441.6816298,478.480683,270.688,270.688,84
3,19,1860,0,11.6,846.7,358.728032,534.9140785,299.17,299.17,79
3,19,1861,0,13.5,859.9,299.99,543.7717779,368.9696224,299.99,74
3,19,1862,0,16.3,342,205.2,205.2,205.2,205.2,71
3,19,1863,0,18.6,277,166.2,166.2,166.2,166.2,69
3,19,1864,0,18.4,194,116.4,116.4,116.4,116.4,69
3,19,1865,0,17.7,108,64.8,64.8,64.8,64.8,70
3,19,1866,0,16.8,30,18,18,18,18,72
3,19,1867,0,15.8,0,0,0,0,0,75
3,19,1868,0,14.8,0,0,0,0,0,77
3,19,1869,0,13.9,0,0,0,0,0,79
3,19,1870,0,13.2,0,0,0,0,0,81
3,20,1871,0,12.5,0,0,0,0,0,83
3,20,1872,0,11.9,0,0,0,0,0,85
3,20,1873,0,11.2,0,0,0,0,0,87
3,20,1874,0,10.5,0,0,0,0,0,89
3,20,1875,0,9.7,0,0,0,0,0,92
3,20,1876,0,9,0,0,0,0,0,95
3,20,1877,0,8.5,0,0,0,0,0,97
3,20,1878,0,8.3,0,0,0,0,0,99
3,20,1879,0,8.6,44.99,116.3586955,28.92809647,21.499,21.499,99
3,20,1880,0,9.1,155.7,193.4228533,97.18208438,71.07,71.07,97
3,20,1881,0,9.7,283.29,254.1010337,175.7157477,126.829,126.829,93
3,20,1882,0,10.4,196,117.6,117.6,117.6,117.6,88
3,20,1883,0,11.3,503.2,296.0707487,311.1226109,220.32,220.32,82
3,20,1884,0,12.3,265,159,159,159,159,76
3,20,1885,0,13.6,564.98,242.998,349.5674326,273.541643,242.998,72
3,20,1886,0,15.1,518.19,220.319,321.153012,307.9854757,220.319,70
3,20,1887,0,16.3,194,116.4,116.4,116.4,116.4,70
3,20,1888,0,16.1,136,81.6,81.6,81.6,81.6,72
3,20,1889,0,15.5,204.39,73.939,131.0008048,352.0010133,73.939,76
3,20,1890,0,14.8,30,18,18,18,18,79
3,20,1891,0,14.2,0,0,0,0,0,81
3,20,1892,0,13.8,0,0,0,0,0,81
3,20,1893,0,13.8,0,0,0,0,0,78
3,20,1894,0,14.1,0,0,0,0,0,73
3,21,1895,0,14.4,0,0,0,0,0,68
3,21,1896,0,14.5,0,0,0,0,0,62
3,21,1897,0,14.3,0,0,0,0,0,58
3,21,1898,0,14.1,0,0,0,0,0,56
3,21,1899,0,13.9,0,0,0,0,0,57
3,21,1900,0,13.4,0,0,0,0,0,61
3,21,1901,0,12.9,0,0,0,0,0,66
3,21,1902,0,12.2,0,0,0,0,0,72
3,21,1903,0,11.8,8,4.8,4.8,4.8,4.8,79
3,21,1904,0,11.6,27,16.2,16.2,16.2,16.2,84
3,21,1905,0,10.8,48,28.8,28.8,28.8,28.8,88
3,21,1906,0,10.2,68,40.8,40.8,40.8,40.8,90
3,21,1907,0,10.3,83,49.8,49.8,49.8,49.8,91
3,21,1908,0,10.8,91,54.6,54.6,54.6,54.6,91
3,21,1909,0,11.4,91,54.6,54.6,54.6,54.6,92
3,21,1910,0,12,82,49.2,49.2,49.2,49.2,92
3,21,1911,0,12.3,67,40.2,40.2,40.2,40.2,93
3,21,1912,0,12.4,47,28.2,28.2,28.2,28.2,94
3,21,1913,0,12.3,26,15.6,15.6,15.6,15.6,96
3,21,1914,0,12.1,8,4.8,4.8,4.8,4.8,97
3,21,1915,0,11.9,0,0,0,0,0,98
3,21,1916,0,11.7,0,0,0,0,0,99
3,21,1917,0,11.6,0,0,0,0,0,99
3,21,1918,0,11.6,0,0,0,0,0,100
3,22,1919,0,11.6,0,0,0,0,0,99
3,22,1920,0,11.6,0,0,0,0,0,99
3,22,1921,0,11.6,0,0,0,0,0,98
3,22,1922,0,11.4,0,0,0,0,0,98
3,22,1923,0,11.1,0,0,0,0,0,98
3,22,1924,0,10.9,0,0,0,0,0,98
3,22,1925,0,10.6,0,0,0,0,0,97
3,22,1926,0,10.5,0,0,0,0,0,97
3,22,1927,0,10.8,82.4,289.8959491,50.59064684,33.74,33.74,95
3,22,1928,0,11.3,118,70.8,70.8,70.8,70.8,93
3,22,1929,0,11.9,517.62,534.0968143,319.1329591,193.762,193.762,90
3,22,1930,0,12.6,744.29,570.0815033,459.2270843,273.929,273.929,86
3,22,1931,0,13.5,354,212.4,212.4,212.4,212.4,82
3,22,1932,0,14.6,389,233.4,233.4,233.4,233.4,78
3,22,1933,0,16,388,232.8,232.8,232.8,232.8,73
3,22,1934,0,17.9,351,210.6,210.6,210.6,210.6,70
3,22,1935,0,19.4,812.93,277.793,503.1462524,649.0650377,277.793,67
3,22,1936,0,19.2,201,120.6,120.6,120.6,120.6,65
3,22,1937,0,18.6,279.85,105.985,172.4484589,452.481583,105.985,63
3,22,1938,0,17.8,33,19.8,19.8,19.8,19.8,61
3,22,1939,0,17,0,0,0,0,0,59
3,22,1940,0,16.3,0,0,0,0,0,58
3,22,1941,0,15.8,0,0,0,0,0,56
3,22,1942,0,15.5,0,0,0,0,0,54
3,23,1943,0,15.3,0,0,0,0,0,52
3,23,1944,0,14.9,0,0,0,0,0,51
3,23,1945,0,14.3,0,0,0,0,0,52
3,23,1946,0,13.4,0,0,0,0,0,54
3,23,1947,0,12.1,0,0,0,0,0,57
3,23,1948,0,10.7,0,0,0,0,0,62
3,23,1949,0,9.6,0,0,0,0,0,67
3,23,1950,0,9.1,0,0,0,0,0,72
3,23,1951,0,9.5,38.25,203.3693068,22.28431118,10.825,10.825,74
3,23,1952,0,10.3,254.44,580.9477464,155.3565763,53.444,53.444,74
3,23,1953,0,11.1,474.13,641.0043561,292.7415247,96.413,96.413,70
3,23,1954,0,11.9,367.69,312.4524966,227.1905039,90.769,90.769,64
3,23,1955,0,12.8,844.23,478.4337401,524.7502748,167.923,167.923,57
3,23,1956,0,13.8,889.97,280.130322,553.4213524,180.997,180.997,49
3,23,1957,0,15,864.88,177.988,537.6920634,285.2362534,177.988,43
3,23,1958,0,16.5,497.14,115.214,308.1086863,290.1936932,115.214,38
3,23,1959,0,17.7,620.84,129.584,384.7457002,557.0801061,129.584,37
3,23,1960,0,17.4,323.63,69.863,199.5704203,440.9015291,69.863,39
3,23,1961,0,16.7,179.91,44.991,109.5507868,393.7431603,44.991,43
3,23,1962,0,15.6,16,9.6,9.6,9.6,9.6,48
3,23,1963,0,14.4,0,0,0,0,0,54
3,23,1964,0,13.2,0,0,0,0,0,61
3,23,1965,0,12.1,0,0,0,0,0,67
3,23,1966,0,11.1,0,0,0,0,0,72
3,24,1967,0,10.3,0,0,0,0,0,78
3,24,1968,0,9.5,0,0,0,0,0,82
3,24,1969,0,8.7,0,0,0,0,0,87
3,24,1970,0,8,0,0,0,0,0,91
3,24,1971,0,7.3,0,0,0,0,0,95
3,24,1972,0,6.6,0,0,0,0,0,97
3,24,1973,0,6.2,0,0,0,0,0,99
3,24,1974,0,6,0,0,0,0,0,98
3,24,1975,0,6.8,64.86,334.4761297,35.31211142,18.486,18.486,95
3,24,1976,0,8.5,233.69,527.7484214,138.5672646,49.369,49.369,88
3,24,1977,0,10.5,414.49,518.6710632,250.8433121,104.949,104.949,78
3,24,1978,0,12.5,600.5,508.3725231,366.2766709,148.55,148.55,66
3,24,1979,0,14.6,753.13,428.5912567,461.1277216,183.313,183.313,54
3,24,1980,0,16.6,875.58,270.5417957,538.4362359,171.558,171.558,43
3,24,1981,0,18.7,867.51,205.251,532.1467189,304.0440142,205.251,34
3,24,1982,0,20.7,760.87,152.087,466.9356763,441.8838051,152.087,29
3,24,1983,0,22,662.62,153.762,404.3304458,580.7879306,153.762,30
3,24,1984,0,21.6,258,154.8,154.8,154.8,154.8,35
3,24,1985,0,20.6,197.98,54.798,117.4214367,405.7893671,54.798,43
3,24,1986,0,19.2,15,9,9,9,9,52
3,24,1987,0,17.7,0,0,0,0,0,62
3,24,1988,0,16.4,0,0,0,0,0,70
3,24,1989,0,15.5,0,0,0,0,0,75
3,24,1990,0,14.9,0,0,0,0,0,79
3,25,1991,0,14.6,0,0,0,0,0,80
3,25,1992,0,14.4,0,0,0,0,0,79
3,25,1993,0,14.4,0,0,0,0,0,78
3,25,1994,0,14.3,0,0,0,0,0,75
3,25,1995,0,14.2,0,0,0,0,0,72
3,25,1996,0,14,0,0,0,0,0,68
3,25,1997,0,13.9,0,0,0,0,0,64
3,25,1998,0,13.8,0,0,0,0,0,60
3,25,1999,0,14,37,22.2,22.2,22.2,22.2,56
3,25,2000,0,14.5,112,67.2,67.2,67.2,67.2,53
3,25,2001,0,15,193,115.8,115.8,115.8,115.8,50
3,25,2002,0,15.6,270,162,162,162,162,47
3,25,2003,0,16.3,330,198,198,198,198,46
3,25,2004,0,17,362,217.2,217.2,217.2,217.2,45
3,25,2005,0,17.8,361,216.6,216.6,216.6,216.6,46
3,25,2006,0,18.7,327,196.2,196.2,196.2,196.2,49
3,25,2007,0,19.6,266,159.6,159.6,159.6,159.6,53
3,25,2008,0,20.1,189,113.4,113.4,113.4,113.4,58
3,25,2009,0,19.7,108,64.8,64.8,64.8,64.8,64
3,25,2010,0,18.7,34,20.4,20.4,20.4,20.4,69
3,25,2011,0,17.5,0,0,0,0,0,73
3,25,2012,0,16.3,0,0,0,0,0,76
3,25,2013,0,15.5,0,0,0,0,0,76
3,25,2014,0,15,0,0,0,0,0,75
3,26,2015,0,14.6,0,0,0,0,0,73
3,26,2016,0,14.2,0,0,0,0,0,70
3,26,2017,0,13.7,0,0,0,0,0,68
3,26,2018,0,13,0,0,0,0,0,67
3,26,2019,0,11.9,0,0,0,0,0,67
3,26,2020,0,10.8,0,0,0,0,0,68
3,26,2021,0,9.9,0,0,0,0,0,70
3,26,2022,0,9.5,0,0,0,0,0,71
3,26,2023,0,9.7,67.51,270.0959104,33.78335352,23.751,23.751,73
3,26,2024,0,10.1,428.94,857.3662151,242.0947835,113.394,113.394,73
3,26,2025,0,10.5,399.64,446.8610317,235.0733259,127.464,127.464,72
3,26,2026,0,10.9,350,210,210,210,210,70
3,26,2027,0,11.5,715.38,409.6509854,428.446585,221.038,221.038,67
3,26,2028,0,12.2,469,281.4,281.4,281.4,281.4,64
3,26,2029,0,13.1,468,280.8,280.8,280.8,280.8,61
3,26,2030,0,14.3,757.75,223.775,453.6768415,441.7752343,223.775,59
3,26,2031,0,15.7,345,207,207,207,207,57
3,26,2032,0,16.4,246,147.6,147.6,147.6,147.6,57
3,26,2033,0,16,229.88,71.988,130.5248592,426.6871512,71.988,57
3,26,2034,0,15,44,26.4,26.4,26.4,26.4,58
3,26,2035,0,13.7,0,0,0,0,0,59
3,26,2036,0,12.5,0,0,0,0,0,61
3,26,2037,0,11.5,0,0,0,0,0,63
3,26,2038,0,10.9,0,0,0,0,0,65
3,27,2039,0,10.4,0,0,0,0,0,67
3,27,2040,0,10.1,0,0,0,0,0,70
3,27,2041,0,9.8,0,0,0,0,0,72
3,27,2042,0,9.5,0,0,0,0,0,75
3,27,2043,0,9.2,0,0,0,0,0,78
3,27,2044,0,8.9,0,0,0,0,0,80
3,27,2045,0,8.6,0,0,0,0,0,82
3,27,2046,0,8.5,0,0,0,0,0,83
3,27,2047,0,8.8,19,11.4,11.4,11.4,11.4,82
3,27,2048,0,9.5,57,34.2,34.2,34.2,34.2,80
3,27,2049,0,10.1,97,58.2,58.2,58.2,58.2,76
3,27,2050,0,10.7,136,81.6,81.6,81.6,81.6,71
3,27,2051,0,11.3,165,99,99,99,99,65
3,27,2052,0,11.8,181,108.6,108.6,108.6,108.6,60
3,27,2053,0,12.4,181,108.6,108.6,108.6,108.6,56
3,27,2054,0,13.1,164,98.4,98.4,98.4,98.4,55
3,27,2055,0,13.6,134,80.4,80.4,80.4,80.4,55
3,27,2056,0,13.5,95,57,57,57,57,58
3,27,2057,0,13.1,55,33,33,33,33,63
3,27,2058,0,12.6,18,10.8,10.8,10.8,10.8,68
3,27,2059,0,12.1,0,0,0,0,0,72
3,27,2060,0,11.7,0,0,0,0,0,76
3,27,2061,0,11.4,0,0,0,0,0,78
3,27,2062,0,11.1,0,0,0,0,0,79
3,28,2063,0,10.9,0,0,0,0,0,79
3,28,2064,0,10.8,0,0,0,0,0,79
3,28,2065,0,10.6,0,0,0,0,0,79
3,28,2066,0,10.3,0,0,0,0,0,80
3,28,2067,0,9.9,0,0,0,0,0,82
3,28,2068,0,9.5,0,0,0,0,0,85
3,28,2069,0,9.2,0,0,0,0,0,88
3,28,2070,0,9.1,0,0,0,0,0,91
3,28,2071,0,9.3,10,6,6,6,6,94
3,28,2072,0,9.6,28,16.8,16.8,16.8,16.8,96
3,28,2073,0,9.8,48,28.8,28.8,28.8,28.8,97
3,28,2074,0,9.9,67,40.2,40.2,40.2,40.2,97
3,28,2075,0,9.9,82,49.2,49.2,49.2,49.2,96
3,28,2076,0,10.1,90,54,54,54,54,95
3,28,2077,0,10.3,89,53.4,53.4,53.4,53.4,93
3,28,2078,0,10.7,81,48.6,48.6,48.6,48.6,92
3,28,2079,0,11.3,66,39.6,39.6,39.6,39.6,91
3,28,2080,0,11.9,47,28.2,28.2,28.2,28.2,91
3,28,2081,0,12.2,27,16.2,16.2,16.2,16.2,91
3,28,2082,0,12,9,5.4,5.4,5.4,5.4,91
3,28,2083,0,11.7,0,0,0,0,0,91
3,28,2084,0,11.3,0,0,0,0,0,92
3,28,2085,0,11.1,0,0,0,0,0,93
3,28,2086,0,10.9,0,0,0,0,0,93
3,29,2087,0,10.9,0,0,0,0,0,94
3,29,2088,0,10.9,0,0,0,0,0,95
3,29,2089,0,10.8,0,0,0,0,0,96
3,29,2090,0,10.7,0,0,0,0,0,96
3,29,2091,0,10.5,0,0,0,0,0,97
3,29,2092,0,10.2,0,0,0,0,0,97
3,29,2093,0,10,0,0,0,0,0,97
3,29,2094,0,9.9,0,0,0,0,0,97
3,29,2095,0,9.9,10,6,6,6,6,97
3,29,2096,0,10,29,17.4,17.4,17.4,17.4,96
3,29,2097,0,10.1,50,30,30,30,30,95
3,29,2098,0,10.3,69,41.4,41.4,41.4,41.4,95
3,29,2099,0,10.5,84,50.4,50.4,50.4,50.4,94
3,29,2100,0,10.8,92,55.2,55.2,55.2,55.2,93
3,29,2101,0,11,92,55.2,55.2,55.2,55.2,92
3,29,2102,0,11.3,84,50.4,50.4,50.4,50.4,91
3,29,2103,0,11.5,68,40.8,40.8,40.8,40.8,90
3,29,2104,0,11.7,49,29.4,29.4,29.4,29.4,89
3,29,2105,0,11.8,28,16.8,16.8,16.8,16.8,89
3,29,2106,0,11.8,9,5.4,5.4,5.4,5.4,89
3,29,2107,0,11.7,0,0,0,0,0,89
3,29,2108,0,11.7,0,0,0,0,0,89
3,29,2109,0,11.7,0,0,0,0,0,90
3,29,2110,0,11.6,0,0,0,0,0,91
3,30,2111,0,11.6,0,0,0,0,0,92
3,30,2112,0,11.5,0,0,0,0,0,94
3,30,2113,0,11.4,0,0,0,0,0,95
3,30,2114,0,11.3,0,0,0,0,0,96
3,30,2115,0,11.1,0,0,0,0,0,97
3,30,2116,0,11,0,0,0,0,0,98
3,30,2117,0,10.9,0,0,0,0,0,98
3,30,2118,0,10.8,0,0,0,0,0,97
3,30,2119,0,10.9,35,21,21,21,21,96
3,30,2120,0,11.2,99,59.4,59.4,59.4,59.4,93
3,30,2121,0,11.8,169,101.4,101.4,101.4,101.4,90
3,30,2122,0,12.5,234,140.4,140.4,140.4,140.4,85
3,30,2123,0,13.3,284,170.4,170.4,170.4,170.4,81
3,30,2124,0,14.1,311,186.6,186.6,186.6,186.6,77
3,30,2125,0,14.9,310,186,186,186,186,74
3,30,2126,0,15.4,282,169.2,169.2,169.2,169.2,72
3,30,2127,0,15.7,230,138,138,138,138,71
3,30,2128,0,15.8,165,99,99,99,99,72
3,30,2129,0,15.7,96,57.6,57.6,57.6,57.6,74
3,30,2130,0,15.3,32,19.2,19.2,19.2,19.2,77
3,30,2131,0,14.7,0,0,0,0,0,80
3,30,2132,0,14.1,0,0,0,0,0,83
3,30,2133,0,13.4,0,0,0,0,0,86
3,30,2134,0,12.8,0,0,0,0,0,89
3,31,2135,0,12.2,0,0,0,0,0,91
3,31,2136,0,11.6,0,0,0,0,0,93
3,31,2137,0,11.1,0,0,0,0,0,96
3,31,2138,0,10.6,0,0,0,0,0,98
3,31,2139,0,10.2,0,0,0,0,0,98
3,31,2140,0,9.9,0,0,0,0,0,100
3,31,2141,0,9.8,0,0,0,0,0,101
3,31,2142,0,9.7,0,0,0,0,0,100
3,31,2143,0,10,28,16.8,16.8,16.8,16.8,100
3,31,2144,0,10.7,79,47.4,47.4,47.4,47.4,100
3,31,2145,0,11.4,133,79.8,79.8,79.8,79.8,96
3,31,2146,0,12.1,184,110.4,110.4,110.4,110.4,91
3,31,2147,0,12.8,224,134.4,134.4,134.4,134.4,85
3,31,2148,0,13.6,245,147,147,147,147,80
3,31,2149,0,14.4,245,147,147,147,147,76
3,31,2150,0,15.2,222,133.2,133.2,133.2,133.2,74
3,31,2151,0,15.8,182,109.2,109.2,109.2,109.2,74
3,31,2152,0,15.5,130,78,78,78,78,77
3,31,2153,0,14.7,76,45.6,45.6,45.6,45.6,81
3,31,2154,0,13.8,26,15.6,15.6,15.6,15.6,85
3,31,2155,0,13.2,0,0,0,0,0,89
3,31,2156,0,13.2,0,0,0,0,0,93
3,31,2157,0,14,0,0,0,0,0,95
3,31,2158,0,15.1,0,0,0,0,0,96
3,31,2159,0,15.6,0,0,0,0,0,97
4,1,2160,0,15.6,0,0,0,0,0,97
4,1,2161,0,15.7,0,0,0,0,0,96
4,1,2162,0,15.8,0,0,0,0,0,96
4,1,2163,0,15.8,0,0,0,0,0,96
4,1,2164,0,15.8,0,0,0,0,0,97
4,1,2165,0,15.7,0,0,0,0,0,98
4,1,2166,0,15.7,0,0,0,0,0,98
4,1,2167,0,15.8,20,12,12,12,12,98
4,1,2168,0,15.9,55,33,33,33,33,97
4,1,2169,0,16.1,92,55.2,55.2,55.2,55.2,96
4,1,2170,0,16.5,127,76.2,76.2,76.2,76.2,93
4,1,2171,0,17.1,154,92.4,92.4,92.4,92.4,91
4,1,2172,0,17.8,169,101.4,101.4,101.4,101.4,89
4,1,2173,0,18.6,169,101.4,101.4,101.4,101.4,87
4,1,2174,0,19.7,153,91.8,91.8,91.8,91.8,86
4,1,2175,0,20.5,125,75,75,75,75,86
4,1,2176,0,20.4,90,54,54,54,54,87
4,1,2177,0,20,53,31.8,31.8,31.8,31.8,89
4,1,2178,0,19.6,18,10.8,10.8,10.8,10.8,90
4,1,2179,0,19.2,0,0,0,0,0,92
4,1,2180,0,18.8,0,0,0,0,0,93
4,1,2181,0,18.6,0,0,0,0,0,94
4,1,2182,0,18.4,0,0,0,0,0,94
4,2,2183,0,18.4,0,0,0,0,0,94
4,2,2184,0,18.3,0,0,0,0,0,93
4,2,2185,0,18.1,0,0,0,0,0,93
4,2,2186,0,17.9,0,0,0,0,0,94
4,2,2187,0,17.5,0,0,0,0,0,95
4,2,2188,0,17.1,0,0,0,0,0,97
4,2,2189,0,16.7,0,0,0,0,0,98
4,2,2190,0,16.6,0,0,0,0,0,99
4,2,2191,0,16.7,55.29,121.4313007,25.8059127,25.529,25.529,99
4,2,2192,0,17,89,53.4,53.4,53.4,53.4,98
4,2,2193,0,17.5,269.27,237.8975139,151.4185754,117.427,117.427,95
4,2,2194,0,18.3,206,123.6,123.6,123.6,123.6,91
4,2,2195,0,19.2,463.92,268.8050704,267.7227708,197.892,197.892,87
4,2,2196,0,20.3,513.39,241.8825869,297.2368091,217.339,217.339,82
4,2,2197,0,21.4,518.44,217.344,299.8732558,245.7496934,217.344,79
4,2,2198,0,22.6,478.42,198.342,275.2266879,279.8155133,198.342,76
4,2,2199,0,23.8,400.7,163.57,227.6481533,292.6808981,163.57,75
4,2,2200,0,24.6,299.31,118.431,165.1963071,290.2949592,118.431,75
4,2,2201,0,25,200.28,72.028,100.7592104,314.6546005,72.028,77
4,2,2202,0,24.3,30,18,18,18,18,79
4,2,2203,0,23,0,0,0,0,0,82
4,2,2204,0,22.1,0,0,0,0,0,85
4,2,2205,0,22.1,0,0,0,0,0,88
4,2,2206,0,21.5,0,0,0,0,0,90
4,3,2207,0,20.3,0,0,0,0,0,93
4,3,2208,0,18.6,0,0,0,0,0,95
4,3,2209,0,16.8,0,0,0,0,0,96
4,3,2210,0,15.2,0,0,0,0,0,97
4,3,2211,0,14,0,0,0,0,0,98
4,3,2212,0,13.3,0,0,0,0,0,98
4,3,2213,0,12.9,0,0,0,0,0,98
4,3,2214,0,12.6,0,0,0,0,0,97
4,3,2215,0,12.6,7,4.2,4.2,4.2,4.2,97
4,3,2216,0,12.5,19,11.4,11.4,11.4,11.4,96
4,3,2217,0,12.4,32,19.2,19.2,19.2,19.2,96
4,3,2218,0,12.2,44,26.4,26.4,26.4,26.4,95
4,3,2219,0,12.1,53,31.8,31.8,31.8,31.8,95
4,3,2220,0,11.9,58,34.8,34.8,34.8,34.8,94
4,3,2221,0,11.8,58,34.8,34.8,34.8,34.8,94
4,3,2222,0,11.8,53,31.8,31.8,31.8,31.8,94
4,3,2223,0,11.6,43,25.8,25.8,25.8,25.8,94
4,3,2224,0,11.2,31,18.6,18.6,18.6,18.6,94
4,3,2225,0,10.6,18,10.8,10.8,10.8,10.8,94
4,3,2226,0,10.2,7,4.2,4.2,4.2,4.2,94
4,3,2227,0,10,0,0,0,0,0,94
4,3,2228,0,10.1,0,0,0,0,0,94
4,3,2229,0,10.1,0,0,0,0,0,94
4,3,2230,0,10,0,0,0,0,0,94
4,4,2231,0,9.7,0,0,0,0,0,94
4,4,2232,0,9.4,0,0,0,0,0,93
4,4,2233,0,9.1,0,0,0,0,0,93
4,4,2234,0,8.7,0,0,0,0,0,93
4,4,2235,0,8.4,0,0,0,0,0,93
4,4,2236,0,8.1,0,0,0,0,0,93
4,4,2237,0,8,0,0,0,0,0,92
4,4,2238,0,7.9,0,0,0,0,0,91
4,4,2239,0,8.1,43.36,77.69994876,22.19515181,21.336,21.336,90
4,4,2240,0,8.5,118.73,125.3872437,64.60180401,56.873,56.873,89
4,4,2241,0,8.8,202.56,165.3343305,114.3086399,95.756,95.756,87
4,4,2242,0,9.1,282.51,192.4684204,161.9128886,132.251,132.251,85
4,4,2243,0,9.3,344.45,200.8112509,198.8571158,159.945,159.945,83
4,4,2244,0,9.6,380.95,189.828308,220.5161253,175.595,175.595,81
4,4,2245,0,9.9,382.95,175.295,221.4654787,191.6874845,175.295,79
4,4,2246,0,10.4,352.3,159.73,202.671755,206.8021545,159.73,78
4,4,2247,0,11.1,294.69,131.969,167.5415493,206.6400044,131.969,77
4,4,2248,0,11.7,219.42,95.942,121.4154432,195.1503191,95.942,77
4,4,2249,0,12.3,143.06,57.806,72.40858393,196.5990257,57.806,77
4,4,2250,0,12.5,32,19.2,19.2,19.2,19.2,78
4,4,2251,0,12,0,0,0,0,0,79
4,4,2252,0,11.1,0,0,0,0,0,81
4,4,2253,0,10.3,0,0,0,0,0,83
4,4,2254,0,9.7,0,0,0,0,0,86
4,5,2255,0,9.2,0,0,0,0,0,89
4,5,2256,0,8.7,0,0,0,0,0,92
4,5,2257,0,8.3,0,0,0,0,0,95
4,5,2258,0,7.7,0,0,0,0,0,97
4,5,2259,0,7,0,0,0,0,0,99
4,5,2260,0,6.3,0,0,0,0,0,100
4,5,2261,0,5.8,0,0,0,0,0,100
4,5,2262,0,5.6,0,0,0,0,0,99
4,5,2263,0,6.5,81.42,180.8268052,39.72707651,36.642,36.642,97
4,5,2264,0,8.4,221.85,270.8207826,114.7292752,96.185,96.185,94
4,5,2265,0,10.1,378.24,338.2840983,206.7715468,160.824,160.824,90
4,5,2266,0,11.5,527.84,374.5389777,295.4838159,221.784,221.784,85
4,5,2267,0,12.6,647.39,373.0932054,366.4431769,269.239,269.239,80
4,5,2268,0,13.7,312,187.2,187.2,187.2,187.2,75
4,5,2269,0,14.7,311,186.6,186.6,186.6,186.6,72
4,5,2270,0,15.8,283,169.8,169.8,169.8,169.8,69
4,5,2271,0,16.6,561.21,222.621,310.8575859,411.7780386,222.621,68
4,5,2272,0,16.4,168,100.8,100.8,100.8,100.8,68
4,5,2273,0,16,100,60,60,60,60,69
4,5,2274,0,15.5,36,21.6,21.6,21.6,21.6,72
4,5,2275,0,14.9,0,0,0,0,0,74
4,5,2276,0,14.4,0,0,0,0,0,77
4,5,2277,0,14,0,0,0,0,0,79
4,5,2278,0,13.8,0,0,0,0,0,82
4,6,2279,0,13.5,0,0,0,0,0,84
4,6,2280,0,13.3,0,0,0,0,0,86
4,6,2281,0,13.1,0,0,0,0,0,88
4,6,2282,0,12.7,0,0,0,0,0,90
4,6,2283,0,12.2,0,0,0,0,0,92
4,6,2284,0,11.7,0,0,0,0,0,93
4,6,2285,0,11.3,0,0,0,0,0,94
4,6,2286,0,11.1,0,0,0,0,0,94
4,6,2287,0,11.6,29,17.4,17.4,17.4,17.4,93
4,6,2288,0,12.7,74,44.4,44.4,44.4,44.4,90
