1,1,16,0,8.52,241.1,63.325,596.2693289,828.8585965,63.325,69.5
1,1,17,0,7.83,0,0,0,0,0,73.7
1,1,18,0,7,0,0,0,0,0,78.3
1,1,19,0,6.17,0,0,0,0,0,82.9
1,1,20,0,5.5,0,0,0,0,0,86.3
1,1,21,0,5.08,0,0,0,0,0,88.2
1,1,22,0,4.86,0,0,0,0,0,88.8
1,1,23,0,4.71,0,0,0,0,0,88.8
1,1,0,0,6.47,0,0,0,0,0,89.4
1,1,1,0,5.71,0,0,0,0,0,90.9
1,1,2,0,5.4,0,0,0,0,0,92.3
1,1,3,0,4.98,0,0,0,0,0,93.6
1,1,4,0,4.01,0,0,0,0,0,94.4
1,1,5,0,2.93,0,0,0,0,0,94.6
1,1,6,0,2.2,0,0,0,0,0,94
1,1,7,0,2.15,9.63,252.4340429,135.7123859,3.123,3.123,92.1
1,1,8,0,2.7,74.49,44.694,44.694,44.694,44.694,89.2
1,1,9,0,3.67,255.01,326.5245244,344.6233825,82.696,82.696,84.9
1,1,10,0,4.88,369.45,304.0505432,435.9933396,119.8,119.8,79.7
1,1,11,0,6.17,446.68,239.687876,496.6201836,144.848,144.848,74.6
1,1,12,0,7.38,470.44,152.549,515.1608177,162.9363343,152.549,69.9
1,1,13,0,8.35,255.91,153.546,153.546,153.546,153.546,66.6
1,1,14,0,8.9,205.44,123.264,123.264,123.264,123.264,65.2
1,1,15,0,8.93,230.73,74.818,325.0915867,326.2324756,74.818,66.3
1,1,16,0,8.52,241.1,63.325,596.2693289,828.8585965,63.325,69.5
1,1,17,0,7.83,0,0,0,0,0,73.7
1,1,18,0,7,0,0,0,0,0,78.3
1,1,19,0,6.17,0,0,0,0,0,82.9
1,1,20,0,5.5,0,0,0,0,0,86.3
1,1,21,0,5.08,0,0,0,0,0,88.2
1,1,22,0,4.86,0,0,0,0,0,88.8
1,1,23,0,4.71,0,0,0,0,0,88.8
1,1,0,0,6.47,0,0,0,0,0,89.4
1,1,1,0,5.71,0,0,0,0,0,90.9
1,1,2,0,5.4,0,0,0,0,0,92.3
1,1,3,0,4.98,0,0,0,0,0,93.6
1,1,4,0,4.01,0,0,0,0,0,94.4
1,1,5,0,2.93,0,0,0,0,0,94.6
1,1,6,0,2.2,0,0,0,0,0,94
1,1,7,0,2.15,9.63,252.4340429,135.7123859,3.123,3.123,92.1
1,1,8,0,2.7,74.49,44.694,44.694,44.694,44.694,89.2
1,1,9,0,3.67,255.01,326.5245244,344.6233825,82.696,82.696,84.9
1,1,10,0,4.88,369.45,304.0505432,435.9933396,119.8,119.8,79.7
1,1,11,0,6.17,446.68,239.687876,496.6201836,144.848,144.848,74.6
1,1,12,0,7.38,470.44,152.549,515.1608177,162.9363343,152.549,69.9
1,1,13,0,8.35,255.91,153.546,153.546,153.546,153.546,66.6
1,1,14,0,8.9,205.44,123.264,123.264,123.264,123.264,65.2
1,1,15,0,8.93,230.73,74.818,325.0915867,326.2324756,74.818,66.3
1,1,16,0,8.52,241.1,63.325,596.2693289,828.8585965,63.325,69.5
1,1,17,0,7.83,0,0,0,0,0,73.7
1,1,18,0,7,0,0,0,0,0,78.3
1,1,19,0,6.17,0,0,0,0,0,82.9
1,1,20,0,5.5,0,0,0,0,0,86.3
1,1,21,0,5.08,0,0,0,0,0,88.2
1,1,22,0,4.86,0,0,0,0,0,88.8
1,1,23,0,4.71,0,0,0,0,0,88.8
1,1,0,0,6.47,0,0,0,0,0,89.4
1,1,1,0,5.71,0,0,0,0,0,90.9
1,1,2,0,5.4,0,0,0,0,0,92.3
1,1,3,0,4.98,0,0,0,0,0,93.6
1,1,4,0,4.01,0,0,0,0,0,94.4
1,1,5,0,2.93,0,0,0,0,0,94.6
1,1,6,0,2.2,0,0,0,0,0,94
1,1,7,0,2.15,9.63,252.4340429,135.7123859,3.123,3.123,92.1
1,1,8,0,2.7,74.49,44.694,44.694,44.694,44.694,89.2
1,1,9,0,3.67,255.01,326.5245244,344.6233825,82.696,82.696,84.9
1,1,10,0,4.88,369.45,304.0505432,435.9933396,119.8,119.8,79.7
1,1,11,0,6.17,446.68,239.687876,496.6201836,144.848,144.848,74.6
1,1,12,0,7.38,470.44,152.549,515.1608177,162.9363343,152.549,69.9
1,1,13,0,8.35,255.91,153.546,153.546,153.546,153.546,66.6
1,1,14,0,8.9,205.44,123.264,123.264,123.264,123.264,65.2
1,1,15,0,8.93,230.73,74.818,325.0915867,326.2324756,74.818,66.3
1,1,16,0,8.52,241.1,63.325,596.2693289,828.8585965,63.325,69.5
1,1,17,0,7.83,0,0,0,0,0,73.7
1,1,18,0,7,0,0,0,0,0,78.3
1,1,19,0,6.17,0,0,0,0,0,82.9
1,1,20,0,5.5,0,0,0,0,0,86.3
1,1,21,0,5.08,0,0,0,0,0,88.2
1,1,22,0,4.86,0,0,0,0,0,88.8
1,1,23,0,4.71,0,0,0,0,0,88.8
1,1,0,0,6.47,0,0,0,0,0,89.4
1,1,1,0,5.71,0,0,0,0,0,90.9
1,1,2,0,5.4,0,0,0,0,0,92.3
1,1,3,0,4.98,0,0,0,0,0,93.6
1,1,4,0,4.01,0,0,0,0,0,94.4
1,1,5,0,2.93,0,0,0,0,0,94.6
1,1,6,0,2.2,0,0,0,0,0,94
1,1,7,0,2.15,9.63,252.4340429,135.7123859,3.123,3.123,92.1
1,1,8,0,2.7,74.49,44.694,44.694,44.694,44.694,89.2
1,1,9,0,3.67,255.01,326.5245244,344.6233825,82.696,82.696,84.9
1,1,10,0,4.88,369.45,304.0505432,435.9933396,119.8,119.8,79.7
1,1,11,0,6.17,446.68,239.687876,496.6201836,144.848,144.848,74.6
1,1,12,0,7.38,470.44,152.549,515.1608177,162.9363343,152.549,69.9
1,1,13,0,8.35,255.91,153.546,153.546,153.546,153.546,66.6
1,1,14,0,8.9,205.44,123.264,123.264,123.264,123.264,65.2
1,1,15,0,8.93,230.73,74.818,325.0915867,326.2324756,74.818,66.3
1,1,16,0,8.52,241.1,63.325,596.2693289,828.8585965,63.325,69.5
1,1,17,0,7.83,0,0,0,0,0,73.7
1,1,18,0,7,0,0,0,0,0,78.3
1,1,19,0,6.17,0,0,0,0,0,82.9
1,1,20,0,5.5,0,0,0,0,0,86.3
1,1,21,0,5.08,0,0,0,0,0,88.2
1,1,22,0,4.86,0,0,0,0,0,88.8
1,1,23,0,4.71,0,0,0,0,0,88.8
1,1,0,0,6.47,0,0,0,0,0,89.4
1,1,1,0,5.71,0,0,0,0,0,90.9
1,1,2,0,5.4,0,0,0,0,0,92.3
1,1,3,0,4.98,0,0,0,0,0,93.6
1,1,4,0,4.01,0,0,0,0,0,94.4
1,1,5,0,2.93,0,0,0,0,0,94.6
1,1,6,0,2.2,0,0,0,0,0,94
1,1,7,0,2.15,9.63,252.4340429,135.7123859,3.123,3.123,92.1
1,1,8,0,2.7,74.49,44.694,44.694,44.694,44.694,89.2
1,1,9,0,3.67,255.01,326.5245244,344.6233825,82.696,82.696,84.9
1,1,10,0,4.88,369.45,304.0505432,435.9933396,119.8,119.8,79.7
1,1,11,0,6.17,446.68,239.687876,496.6201836,144.848,144.848,74.6
1,1,12,0,7.38,470.44,152.549,515.1608177,162.9363343,152.549,69.9
1,1,13,0,8.35,255.91,153.546,153.546,153.546,153.546,66.6
1,1,14,0,8.9,205.44,123.264,123.264,123.264,123.264,65.2
1,1,15,0,8.93,230.73,74.818,325.0915867,326.2324756,74.818,66.3
1,1,16,0,8.52,241.1,63.325,596.2693289,828.8585965,63.325,69.5
1,1,17,0,7.83,0,0,0,0,0,73.7
1,1,18,0,7,0,0,0,0,0,78.3
1,1,19,0,6.17,0,0,0,0,0,82.9
1,1,20,0,5.5,0,0,0,0,0,86.3
1,1,21,0,5.08,0,0,0,0,0,88.2
1,1,22,0,4.86,0,0,0,0,0,88.8
1,1,23,0,4.71,0,0,0,0,0,88.8
1,2,24,0,4.55,0,0,0,0,0,88.8
1,2,25,0,4.24,0,0,0,0,0,89.2
1,2,26,0,3.7,0,0,0,0,0,90.6
1,2,27,0,2.87,0,0,0,0,0,92.7
1,2,28,0,1.95,0,0,0,0,0,96
1,2,29,0,1.21,0,0,0,0,0,99
1,2,30,0,0.9,0,0,0,0,0,100
1,2,31,0,1.06,10.7,296.7780096,158.8765555,3.16,3.16,99.9
1,2,32,0,1.8,175.3,526.6076355,401.3300323,41.185,41.185,96.5
1,2,33,0,3.4,272.4,367.6474922,388.3722066,80.44,80.44,88.6
1,2,34,0,5.66,394.39,333.4562643,488.1985334,116.464,116.464,78
1,2,35,0,8.22,280.03,168.018,168.018,168.018,168.018,65.9
1,2,36,0,10.75,502.05,148.26,574.6032989,160.4927137,148.26,53.9
1,2,37,0,12.93,600.68,141.133,772.1776367,348.7349609,141.133,43.5
1,2,38,0,14.4,373.42,110.272,471.3030347,344.108286,110.272,36.3
1,2,39,0,14.9,144.82,86.892,86.892,86.892,86.892,33.2
1,2,40,0,14.57,110.11,32.516,250.8212989,346.8272868,32.516,33.5
1,2,41,0,13.73,0,0,0,0,0,36.3
1,2,42,0,12.58,0,0,0,0,0,40.5
1,2,43,0,11.33,0,0,0,0,0,44.8
1,2,44,0,10.2,0,0,0,0,0,48.3
1,2,45,0,9.33,0,0,0,0,0,50.2
1,2,46,0,8.7,0,0,0,0,0,50.7
1,2,47,0,8.19,0,0,0,0,0,50.8
1,3,48,0,7.71,0,0,0,0,0,50.7
1,3,49,0,7.18,0,0,0,0,0,51.6
1,3,50,0,6.5,0,0,0,0,0,54.1
1,3,51,0,5.62,0,0,0,0,0,58.3
1,3,52,0,4.69,0,0,0,0,0,64
1,3,53,0,3.92,0,0,0,0,0,69.9
1,3,54,0,3.52,0,0,0,0,0,75
1,3,55,0,3.67,15.82,415.7238862,222.0328739,4.727,4.727,78.9
1,3,56,0,4.6,84.54,50.724,50.724,50.724,50.724,80
1,3,57,0,6.35,386.3,516.9917061,545.066275,115.47,115.47,78
1,3,58,0,8.39,245.07,147.042,147.042,147.042,147.042,73.9
1,3,59,0,10.03,675.44,358.0362604,779.0525984,201.899,201.899,68.2
1,3,60,0,10.6,311.87,187.122,187.122,187.122,187.122,62.2
1,3,61,0,9.69,288.88,173.328,173.328,173.328,173.328,56.7
1,3,62,0,8,529.3,158.215,661.9875023,485.1295701,158.215,53
1,3,63,0,6.38,153.36,92.016,92.016,92.016,92.016,51.7
1,3,64,0,5.03,156.64,46.819,351.4098292,486.4740013,46.819,52.5
1,3,65,0,4.01,0,0,0,0,0,54.6
1,3,66,0,3.38,0,0,0,0,0,57.7
1,3,67,0,3.2,0,0,0,0,0,61.1
1,3,68,0,3.4,0,0,0,0,0,64
1,3,69,0,3.55,0,0,0,0,0,66.2
1,3,70,0,3.56,0,0,0,0,0,67.6
1,3,71,0,3.46,0,0,0,0,0,68.5
1,4,72,0,3.27,0,0,0,0,0,69.6
1,4,73,0,3,0,0,0,0,0,70.7
1,4,74,0,2.7,0,0,0,0,0,72.3
1,4,75,0,2.38,0,0,0,0,0,74.4
1,4,76,0,2.09,0,0,0,0,0,76.6
1,4,77,0,1.88,0,0,0,0,0,78.7
1,4,78,0,1.8,0,0,0,0,0,79.8
1,4,79,0,2.32,7.73,225.9003652,119.9587933,1.923,1.923,79.8
1,4,80,0,3.6,169.28,542.4491932,409.3070063,33.948,33.948,78.2
1,4,81,0,5.29,180.76,263.6139041,278.3759959,44.956,44.956,74.6
1,4,82,0,7.16,489.33,449.7879275,698.2054321,98.133,98.133,69.5
1,4,83,0,9.04,315.74,163.5426431,392.2025495,78.519,78.519,63.8
1,4,84,0,10.74,622.49,124.839,813.2245211,144.6622401,124.839,58.6
1,4,85,0,12.09,576.68,115.653,773.9677509,333.034912,115.653,54.4
1,4,86,0,12.9,463.47,92.947,675.8135131,471.9704386,92.947,52.2
1,4,87,0,13.1,306.54,61.479,536.4172631,541.6617416,61.479,52.6
1,4,88,0,12.79,73.54,18.289,183.7867847,257.8262619,18.289,55.1
1,4,89,0,12.02,0,0,0,0,0,59.1
1,4,90,0,11.01,0,0,0,0,0,63.7
1,4,91,0,10,0,0,0,0,0,68.4
1,4,92,0,9.2,0,0,0,0,0,72.3
1,4,93,0,8.79,0,0,0,0,0,75
1,4,94,0,8.7,0,0,0,0,0,76.5
1,4,95,0,8.8,0,0,0,0,0,77.1
1,5,96,0,8.97,0,0,0,0,0,77.2
1,5,97,0,9.08,0,0,0,0,0,76.2
1,5,98,0,9,0,0,0,0,0,74.8
1,5,99,0,8.66,0,0,0,0,0,73
1,5,100,0,8.19,0,0,0,0,0,70.9
1,5,101,0,7.78,0,0,0,0,0,68.5
1,5,102,0,7.6,0,0,0,0,0,65.6
1,5,103,0,8.32,11.69,268.5014464,142.7381638,3.654,3.654,62.3
1,5,104,0,9.9,131.15,323.081251,248.6363386,41,41,58.5
1,5,105,0,11.59,319.84,463.7846854,488.6926807,80.209,80.209,54.3
1,5,106,0,13.19,462.09,405.6129078,609.2119758,115.879,115.879,49.9
1,5,107,0,14.63,456.45,243.0611671,512.2359014,142.69,142.69,45.7
1,5,108,0,15.86,282.32,169.392,169.392,169.392,169.392,42.1
1,5,109,0,16.8,445.32,139.207,503.5513598,259.7665443,139.207,39.5
1,5,110,0,17.4,358.04,111.924,434.4852237,322.1424504,111.924,38.4
1,5,111,0,17.6,237.04,74.099,336.916971,340.4786255,74.099,38.9
1,5,112,0,17.08,62.74,37.644,37.644,37.644,37.644,41.1
1,5,113,0,15.84,0,0,0,0,0,44.3
1,5,114,0,14.32,0,0,0,0,0,48.3
1,5,115,0,12.99,0,0,0,0,0,52.8
1,5,116,0,12.3,0,0,0,0,0,57.6
1,5,117,0,12.3,0,0,0,0,0,62.3
1,5,118,0,11.77,0,0,0,0,0,66.8
1,5,119,0,10.7,0,0,0,0,0,71.2
1,6,120,0,9.45,0,0,0,0,0,75.2
1,6,121,0,8.43,0,0,0,0,0,79.3
1,6,122,0,8,0,0,0,0,0,83.3
1,6,123,0,7.75,0,0,0,0,0,87.2
1,6,124,0,7.17,0,0,0,0,0,90.9
1,6,125,0,6.53,0,0,0,0,0,93.8
1,6,126,0,6.1,0,0,0,0,0,96.1
1,6,127,0,6.08,3.77,2.262,2.262,2.262,2.262,97.3
1,6,128,0,6.4,40.52,24.312,24.312,24.312,24.312,97.5
1,6,129,0,6.92,80.63,48.378,48.378,48.378,48.378,96.2
1,6,130,0,7.56,116.4,69.84,69.84,69.84,69.84,94
1,6,131,0,8.23,140.53,84.318,84.318,84.318,84.318,91.2
1,6,132,0,8.85,147.96,88.776,88.776,88.776,88.776,88.1
1,6,133,0,9.33,137.11,82.266,82.266,82.266,82.266,85.5
1,6,134,0,9.6,110.29,66.174,66.174,66.174,66.174,83.4
1,6,135,0,9.6,73.09,43.854,43.854,43.854,43.854,82.3
1,6,136,0,9.37,33.04,19.824,19.824,19.824,19.824,82.1
1,6,137,0,8.97,0,0,0,0,0,82.5
1,6,138,0,8.48,0,0,0,0,0,83.6
1,6,139,0,7.97,0,0,0,0,0,84.9
1,6,140,0,7.5,0,0,0,0,0,86.4
1,6,141,0,7.12,0,0,0,0,0,87.9
1,6,142,0,6.81,0,0,0,0,0,89.4
1,6,143,0,6.54,0,0,0,0,0,90.8
1,7,144,0,6.25,0,0,0,0,0,92.3
1,7,145,0,5.92,0,0,0,0,0,93.9
1,7,146,0,5.5,0,0,0,0,0,95.4
1,7,147,0,4.98,0,0,0,0,0,97.1
1,7,148,0,4.46,0,0,0,0,0,98.6
1,7,149,0,4.06,0,0,0,0,0,99.6
1,7,150,0,3.9,0,0,0,0,0,100.1
1,7,151,0,4.23,8.4,86.120265,46.7417528,3.895,3.895,99.8
1,7,152,0,5.1,86.54,127.7194387,104.1941568,40.094,40.094,98.5
1,7,153,0,6.34,81.55,48.93,48.93,48.93,48.93,95.9
1,7,154,0,7.78,117.61,70.566,70.566,70.566,70.566,92.8
1,7,155,0,9.28,141.94,85.164,85.164,85.164,85.164,89.2
1,7,156,0,10.67,314.77,145.827,263.5567987,149.239237,145.827,86
1,7,157,0,11.79,291.74,135.159,247.7413,172.5820665,135.159,83.6
1,7,158,0,12.5,234.78,108.768,208.4392484,174.0427385,108.768,82.4
1,7,159,0,12.7,155.77,72.167,153.3530522,154.9036075,72.167,82.8
1,7,160,0,12.26,33.55,20.13,20.13,20.13,20.13,84.5
1,7,161,0,11.2,0,0,0,0,0,86.9
1,7,162,0,9.92,0,0,0,0,0,89.5
1,7,163,0,8.82,0,0,0,0,0,91.8
1,7,164,0,8.3,0,0,0,0,0,93.4
1,7,165,0,8.4,0,0,0,0,0,93.8
1,7,166,0,8.04,0,0,0,0,0,93
1,7,167,0,7.2,0,0,0,0,0,91.3
1,8,168,0,6.19,0,0,0,0,0,88.2
1,8,169,0,5.35,0,0,0,0,0,85.8
1,8,170,0,5,0,0,0,0,0,83.3
1,8,171,0,4.74,0,0,0,0,0,81.1
1,8,172,0,4.08,0,0,0,0,0,79
1,8,173,0,3.17,0,0,0,0,0,76.9
1,8,174,0,2.17,0,0,0,0,0,74.6
1,8,175,0,1.26,10.9,155.3802741,82.71003702,4.335,4.335,72.4
1,8,176,0,0.6,107.49,203.1404104,159.6720864,42.714,42.714,69.6
1,8,177,0,0.3,212.79,231.2808872,239.5291702,84.559,84.559,66.2
1,8,178,0,0.3,306.61,232.6176981,309.0692121,121.841,121.841,62.8
1,8,179,0,0.48,369.89,203.9911679,355.3976406,146.989,146.989,59.2
1,8,180,0,0.75,389.38,154.733,369.6065785,160.9759414,154.733,55.5
1,8,181,0,1,360.95,143.435,348.9190817,211.909219,143.435,52.3
1,8,182,0,1.1,152.68,91.608,91.608,91.608,91.608,49.7
1,8,183,0,0.86,101.42,60.852,60.852,60.852,60.852,47.6
1,8,184,0,0.29,87.9,34.93,144.8024847,196.02232,34.93,45.9
1,8,185,0,-0.41,0,0,0,0,0,44.5
1,8,186,0,-1.01,0,0,0,0,0,43.9
1,8,187,0,-1.3,0,0,0,0,0,44
1,8,188,0,-1.2,0,0,0,0,0,44.5
1,8,189,0,-1.04,0,0,0,0,0,46
1,8,190,0,-0.95,0,0,0,0,0,47.7
1,8,191,0,-0.94,0,0,0,0,0,49.7
1,9,192,0,-1.06,0,0,0,0,0,51.8
1,9,193,0,-1.34,0,0,0,0,0,54.1
1,9,194,0,-1.8,0,0,0,0,0,56.2
1,9,195,0,-2.45,0,0,0,0,0,58.1
1,9,196,0,-3.13,0,0,0,0,0,59.7
1,9,197,0,-3.68,0,0,0,0,0,60.8
1,9,198,0,-3.9,0,0,0,0,0,61.5
1,9,199,0,-3.82,15.48,302.9574372,158.7798926,4.723,4.723,61.1
1,9,200,0,-3.5,251.54,717.5106775,537.9984851,61.314,61.314,60
1,9,201,0,-2.83,288.44,376.4262674,391.7069692,88.034,88.034,57.4
1,9,202,0,-1.91,698.01,612.416886,915.5858116,170.146,170.146,54.3
1,9,203,0,-0.88,500.7,264.8343047,561.3102642,152.815,152.815,50.6
1,9,204,0,0.11,309.58,185.748,185.748,185.748,185.748,47.6
1,9,205,0,0.92,287.03,172.218,172.218,172.218,172.218,43.9
1,9,206,0,1.4,231.22,138.732,138.732,138.732,138.732,41.9
1,9,207,0,1.5,153.78,92.268,92.268,92.268,92.268,41.1
1,9,208,0,1.37,119.66,36.521,251.8225358,353.3682101,36.521,42
1,9,209,0,1.02,0,0,0,0,0,43.8
1,9,210,0,0.53,0,0,0,0,0,46.4
1,9,211,0,-0.04,0,0,0,0,0,48.6
1,9,212,0,-0.6,0,0,0,0,0,50.9
1,9,213,0,-1.11,0,0,0,0,0,52.9
1,9,214,0,-1.55,0,0,0,0,0,54.3
1,9,215,0,-1.96,0,0,0,0,0,56
1,10,216,0,-2.35,0,0,0,0,0,58.3
1,10,217,0,-2.72,0,0,0,0,0,60.8
1,10,218,0,-3.1,0,0,0,0,0,64.3
1,10,219,0,-3.49,0,0,0,0,0,68.6
1,10,220,0,-3.84,0,0,0,0,0,73.2
1,10,221,0,-4.1,0,0,0,0,0,77.2
1,10,222,0,-4.2,0,0,0,0,0,79.9
1,10,223,0,-3.77,17.29,382.4925423,198.7409933,4.304,4.304,80.2
1,10,224,0,-2.8,171.68,533.2885966,395.4642891,34.473,34.473,77.8
1,10,225,0,-1.71,307.51,441.368669,459.4608229,76.571,76.571,71.8
1,10,226,0,-0.59,259.75,155.85,155.85,155.85,155.85,62.5
1,10,227,0,0.55,533.03,274.3858045,647.8920076,132.728,132.728,52.5
1,10,228,0,1.72,561.01,139.696,670.8656261,155.209884,139.696,41.9
1,10,229,0,2.9,571.68,114.793,749.632862,327.4849776,114.793,33.6
1,10,230,0,4.1,419.31,104.411,553.991415,401.3301051,104.411,29.1
1,10,231,0,4.9,306.84,61.614,519.2163822,532.3762589,61.614,29.3
1,10,232,0,4.69,140.81,28.276,367.5382666,529.5111132,28.276,34
1,10,233,0,4.17,0,0,0,0,0,40.9
1,10,234,0,3.48,0,0,0,0,0,49.4
1,10,235,0,2.78,0,0,0,0,0,57.5
1,10,236,0,2.2,0,0,0,0,0,64
1,10,237,0,1.86,0,0,0,0,0,67.7
1,10,238,0,1.7,0,0,0,0,0,69.4
1,10,239,0,1.6,0,0,0,0,0,69.7
1,11,240,0,1.45,0,0,0,0,0,69.7
1,11,241,0,1.16,0,0,0,0,0,70.2
1,11,242,0,0.6,0,0,0,0,0,71.8
1,11,243,0,-0.26,0,0,0,0,0,74.8
1,11,244,0,-1.21,0,0,0,0,0,78.8
1,11,245,0,-1.98,0,0,0,0,0,83.1
1,11,246,0,-2.3,0,0,0,0,0,86.3
1,11,247,0,-1.96,18.89,420.5947324,217.2813952,4.329,4.329,88.1
1,11,248,0,-1.1,96.03,57.618,57.618,57.618,57.618,87
1,11,249,0,0.05,320.81,474.1077643,492.552987,73.531,73.531,83.2
1,11,250,0,1.41,468.35,430.3557045,662.4169217,86.805,86.805,74.2
1,11,251,0,2.88,564.29,281.3278329,745.4872413,104.589,104.589,64.5
1,11,252,0,4.42,593.85,110.07,770.8989503,129.4254646,110.07,54.7
1,11,253,0,5.95,550.79,102.089,734.0123356,314.4179998,102.089,47.1
1,11,254,0,7.4,437.07,100.182,592.2803713,426.1903633,100.182,43
1,11,255,0,8.3,296.19,54.899,510.3214127,525.0501058,54.899,43.7
