0,1,2,3,4,5,6,7,8,9,10
1,11,244,0,5.9,0,0,0,0,0,95.1
1,11,245,0,5.56,0,0,0,0,0,95.2
1,11,246,0,5.43,0,0,0,0,0,94.8
1,11,247,0,5.7,0,0,0,0,0,94.3
1,11,248,0,6.4,3.36,1.93,1.93,1.93,1.93,93.4
1,11,249,0,7.04,21.1,12.13,12.13,12.13,12.13,92.3
1,11,250,0,7.5,40.27,23.16,23.16,23.16,23.16,91.1
1,11,251,0,7.84,57.27,32.93,32.93,32.93,32.93,89.7
1,11,252,0,8.08,68.7,39.5,39.5,39.5,39.5,88.4
1,11,253,0,8.25,72.21,41.52,41.52,41.52,41.52,87.2
1,11,254,0,8.4,67.07,38.57,38.57,38.57,38.57,86.3
1,11,255,0,8.55,54.35,31.25,31.25,31.25,31.25,85.8
1,11,256,0,8.69,36.66,21.08,21.08,21.08,21.08,85.4
1,11,257,0,8.83,17.49,10.06,10.06,10.06,10.06,85
1,11,258,0,8.95,0.4,0.23,0.23,0.23,0.23,84.5
1,11,259,0,9.04,0,0,0,0,0,84.2
1,11,260,0,9.1,0,0,0,0,0,83.3
1,11,261,0,9.12,0,0,0,0,0,82.2
1,11,262,0,9.09,0,0,0,0,0,81.1
1,11,263,0,9.01,0,0,0,0,0,80
1,12,264,0,8.87,0,0,0,0,0,79.4
1,12,265,0,8.67,0,0,0,0,0,79.4
1,12,266,0,8.4,0,0,0,0,0,80.4
1,12,267,0,8.07,0,0,0,0,0,82.4
1,12,268,0,7.73,0,0,0,0,0,85.1
1,12,269,0,7.41,0,0,0,0,0,88
1,12,270,0,7.19,0,0,0,0,0,90.7
1,12,271,0,7.1,0,0,0,0,0,92.7
1,12,272,0,7.4,4.05,2.33,2.33,2.33,2.33,93.5
1,12,273,0,7.76,24.78,14.25,14.25,14.25,14.25,92.8
1,12,274,0,8.03,47.16,27.12,27.12,27.12,27.12,90.8
1,12,275,0,8.26,66.99,38.52,38.52,38.52,38.52,88.2
1,12,276,0,8.48,80.34,46.2,46.2,46.2,46.2,85.3
1,12,277,0,8.75,84.44,48.55,48.55,48.55,48.55,82.5
1,12,278,0,9.1,78.44,45.1,45.1,45.1,45.1,80.3
1,12,279,0,9.54,63.6,36.57,36.57,36.57,36.57,79.3
1,12,280,0,9.93,42.94,24.69,24.69,24.69,24.69,79
1,12,281,0,10.1,20.57,11.83,11.83,11.83,11.83,79.4
1,12,282,0,10,0.59,0.34,0.34,0.34,0.34,80.2
1,12,283,0,9.76,0,0,0,0,0,81.3
1,12,284,0,9.5,0,0,0,0,0,82.4
1,12,285,0,9.29,0,0,0,0,0,83.4
1,12,286,0,9.13,0,0,0,0,0,84.3
1,12,287,0,9.02,0,0,0,0,0,85.2
1,13,288,0,8.92,0,0,0,0,0,86.2
1,13,289,0,8.82,0,0,0,0,0,87.2
1,13,290,0,8.7,0,0,0,0,0,88.5
1,13,291,0,8.55,0,0,0,0,0,89.9
1,13,292,0,8.39,0,0,0,0,0,91.3
1,13,293,0,8.25,0,0,0,0,0,92.5
1,13,294,0,8.14,0,0,0,0,0,93.3
1,13,295,0,8.1,0,0,0,0,0,93.3
1,13,296,0,8.2,6.88,3.96,3.96,3.96,3.96,92.5
1,13,297,0,8.41,40.97,23.56,23.56,23.56,23.56,90.6
1,13,298,0,8.69,77.75,44.71,44.71,44.71,44.71,88
1,13,299,0,9.05,110.35,63.45,63.45,63.45,63.45,84.8
1,13,300,0,9.49,132.27,76.06,76.06,76.06,76.06,81.7
1,13,301,0,10,139,79.93,79.93,79.93,79.93,78.8
1,13,302,0,10.6,129.16,74.27,74.27,74.27,74.27,76.4
1,13,303,0,11.21,104.77,60.24,60.24,60.24,60.24,75
1,13,304,0,11.5,70.84,40.73,40.73,40.73,40.73,74.4
1,13,305,0,11.37,34.05,19.58,19.58,19.58,19.58,74.3
1,13,306,0,11.05,1.19,0.68,0.68,0.68,0.68,74.6
1,13,307,0,10.65,0,0,0,0,0,75.1
1,13,308,0,10.3,0,0,0,0,0,75.5
1,13,309,0,10.07,0,0,0,0,0,75.7
1,13,310,0,9.96,0,0,0,0,0,75.7
1,13,311,0,9.9,0,0,0,0,0,75.9
1,14,312,0,9.85,0,0,0,0,0,77
1,14,313,0,9.77,0,0,0,0,0,78.1
1,14,314,0,9.6,0,0,0,0,0,80
1,14,315,0,9.32,0,0,0,0,0,82.7
1,14,316,0,8.98,0,0,0,0,0,86
1,14,317,0,8.65,0,0,0,0,0,89.2
1,14,318,0,8.4,0,0,0,0,0,92.2
1,14,319,0,8.3,0,0,0,0,0,94.3
